tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments,sentiment_id
1957148550,دەڵێت بەیانی هەمووان، ڕۆشتن بۆ کار لە 10 خولەک ://.//wxom8,empty,MegDebs,"says morning everyone, off to work in 10 min's  http://plurk.com/p/wxom8","says morning everyone, off to work in 10 min's http://plurk.com/p/wxom8",بەتاڵ,1
1957148955,من نا من نەخێر  من تەنها یاریزان بووم بۆ وەک 2 ساڵ کاتێک من ئەو هەوڵەم دا خخخ بەڵێ من  F1 تا ڕادەیەک,love,Adalias_Grave,i no i no bt i had only been a gamer for like 2 years when i made that attempt  lol yea i luvd F1 to an extent @yellowshirts,i no i no bt i had only been a gamer for like 2 years when i made that attempt lol yea i luvd F1 to an extent,خۆشەویستی,7
1957149016,کاتژمێر ٤ی ئێوارەی هەینییە، کاتژمێر ٦ی بەیانی پێنجشەممە ڕۆیشت.... بە دڵنیاییەوە دەبێ ئێستا لەوێ بێت,neutral,ashleeadams,"It's 4pm Friday, he left at 6am Thursday.... surely he should be there now","It's 4pm Friday, he left at 6am Thursday.... surely he should be there now",ئاسایی,4
1957149064,زۆر داوای لێبوردن دەکەم .. یا دەبێت ئاگادارم بکەرەوە! بە درێژایی هەفتە حجزم کردووە!,worry,queenbmakeup,@imjustlalayone  I'm so sorry .. ya gotta let me know! I've been booked all week!,I'm so sorry .. ya gotta let me know! I've been booked all week!,نیگەران,5
1957149170,هاهاها ئای پیاو تکایە وەرە بۆ پۆمۆنا زۆرم پێ خۆشە ڕۆژانە بتبینم لەبری ئەوەی وەک ساڵێک جارێک ئەگەر ئەوە...,happiness,amandalaur,@Sashairene hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that,hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that,بەختەوەر,10
1957149458,بیرت دەکەم! وەرە بۆ میشیگان وەک ئێستا....ناتوانم چاوەڕێ بکەم تا مانگی تەمموز,worry,AmbzMox,@letsgeticecream I miss you!  Come to Michigan like now....I can't wait till July,I miss you! Come to Michigan like now....I can't wait till July,نیگەران,5
1957149571,ڕەنگە شەوێکی خۆش بۆ هەمووان بخەوێت؟,neutral,a99kitten,@talentdmrripley  maybe a good night's sleep for everyone?,maybe a good night's sleep for everyone?,ئاسایی,4
1957149586, . هەفتەی داهاتوو ئەرکی  کۆتایی دێت و ئەرکی ماڵەوەی ئینگلیزیتان هەبێت !,worry,ellentai,farrrrr . pdhpe assignment due next week and have english homework !,farrrrr . pdhpe assignment due next week and have english homework !,نیگەران,5
1957149886,کارتی دەستگەیشتنەکەی لە ئۆتۆمبێلەکەدا لەبیر کرد زۆر تەمبەڵی بوو بۆ ئەوەی بیهێنێت,worry,Chris_Clayford,forgot his access card in the carï¿½too lazy to fetch it,forgot his access card in the carï¿½too lazy to fetch it,نیگەران,5
1957150173,بەڵێ، سەختە بۆ ئەوەی بەردەوام بێت. هەندێک جار دڵنیا نیم کە شایەنی ئەوە.,neutral,kesoleil,"@_erica Yea, its tough to keep it going. Sometimes I'm not sure its worth it.","Yea, its tough to keep it going. Sometimes I'm not sure its worth it.",ئاسایی,4
1957150281,نائومێدییەکی لەو شێوەیە ههاها,fun,joeboyfresh,@BriannaBanshee such a dissapointment  hhaha,such a dissapointment hhaha,خۆشی,8
1957150332,هون باشیت؟ من زۆرێک لە پۆستەکانت دەبینم وەرزشکردنت وەک شێت،نەخواردن یان خەوتن,worry,Cherye101,"@4EvaAFanOfPaula hun are you okay? I see alot of your posts your exercising like mad,not eating or sleeping","hun are you okay? I see alot of your posts your exercising like mad,not eating or sleeping",نیگەران,5
1957150462,ئاه نەخێر تویتدێکەکەم لەکارکەوتووە :      ,sadness,chelsea_playboy,oh no my tweetdeck is malfunctioning :O il have web will its fixd,oh no my tweetdeck is malfunctioning :O il have web will its fixd,دڵتەنگ,2
1957150576,...ببورە کە تۆ هێشتا نەخۆشیت  زۆربەیان دەناسیت، وە دەزانم کە تۆ پێشبینی &;پێلزەر ئامادە&; ;-),sadness,schamloser,"@ElectraX ...i'm sorry about you are still sick  u know most of them, AND i know that u will guess the &quot;pelzer present&quot; ;-)","...i'm sorry about you are still sick u know most of them, AND i know that u will guess the &quot;pelzer present&quot; ;-)",دڵتەنگ,2
1957151064,ئادەم سامبێرگ + ترایلەری مانگی نوێ = ئێوارەتان باش. زۆر بەداخەوە کەیبڵەکەم لە ڕۆژی هەینیەوە کوژاوەتەوە,sadness,SoupAirCool,@maliciousmandy1 Adam Samberg + new moon trailor = good evening. Too bad my cable is off as of friday,Adam Samberg + new moon trailor = good evening. Too bad my cable is off as of friday,دڵتەنگ,2
1957151134,چی ڕوویدا? دەترسم بەشێکی گەورەی چیرۆکەکەم لەدەستدابێت,worry,avinashmeetoo,@carrotmadman6 What happened? I'm afraid I missed a large part of the story,What happened? I'm afraid I missed a large part of the story,نیگەران,5
1957151356,دەوام کاتژمێر 5:45 بەیانی =,neutral,cabbruscato,Work at 5:45am =,Work at 5:45am =,ئاسایی,4
1957151415,زۆر ڕاستە. زۆر درەنگ بووم.,neutral,roddickremixed,@anthothemantho Hell yes. I'm too late.,Hell yes. I'm too late.,ئاسایی,4
1957151709,ئامێری دەنگی  FX100 -- () کاتێکی سەختم پێدەبەخشێت لە # #      -- ,worry,midekra,Dell FX100 Pc-over-IP audio device (Teradici) is giving me a hard time in #Linux #Ubuntu Jaunty  Kernel isnt loading the snd-hda-intel drv,Dell FX100 Pc-over-IP audio device (Teradici) is giving me a hard time in #Linux #Ubuntu Jaunty Kernel isnt loading the snd-hda-intel drv,نیگەران,5
1957151748,تەنها لە تریپۆلی کەرەکەم لێدرا خخخخ من کارتی وەها خراپم دەستکەوت... من دەمژم,sadness,ShamelessAngel,Just got my ass kicked in Tripoly lol  I got such bad cards... i suck,Just got my ass kicked in Tripoly lol I got such bad cards... i suck,دڵتەنگ,2
1957151886,لە ئایسکرێمی کۆمەڵایەتیدا خەزاند! کاتە خۆشەکان.  و کچە ڕاستەقینەکە، فیلمێکی وەها دڵتەزێن,fun,xdetergentx,"creeped it up at the ice cream social! good times. lars and the real girl, such a sad movie","creeped it up at the ice cream social! good times. lars and the real girl, such a sad movie",خۆشی,8
1957152277,.... گەرم لە ئێرە هافف.....,worry,Rianti_W,sooo.... Hot in here hufff.....,sooo.... Hot in here hufff.....,نیگەران,5
1957152425,نزیکی یان دووری؟ نزیکی... بەڵام ئێستا هەموو شتێک ئەوەندە دوور دەردەکەوێت...,worry,Jessicalam112,closeness or distance? closeness... but now everything seems so distant...,closeness or distance? closeness... but now everything seems so distant...,نیگەران,5
1957152662, یەکێکی تر تۆزەکە دەگرێت,sadness,CrysMH,Annnnnnddd another one bites the dust,Annnnnnddd another one bites the dust,دڵتەنگ,2
1957152849,ئاهەهه! من &;با ڕاستەکە بچێتە ژوورەوە&; دیڤیدی شکا,worry,J_Dizzly,Ahhhhh! My &quot;Let The Right One In&quot; DVD broke,Ahhhhh! My &quot;Let The Right One In&quot; DVD broke,نیگەران,5
1957153131,هێی من ACSم خۆشدەویست بەڵام ناچار بووم بە شێوەی ئۆنلاین بیبینم، هێشتا لێرە نییە چاوەڕێی کڕینی بکەم!!! لەوێ سەرسوڕهێنەر دەردەکەویت,enthusiasm,Lau_Morales,"@drewseeley hey i loved ACS but i had to see it online, is not here yet   cant wait to buy it!!! you look amazing there","hey i loved ACS but i had to see it online, is not here yet cant wait to buy it!!! you look amazing there",پەرۆش,3
1957153177,بیرکردنەوەکانم لەسەر کەسێکی دیاریکراو دەمێننەوە,worry,cyberop5,@hisheidi  my thoughts dwell on a certain person,my thoughts dwell on a certain person,نیگەران,5
1957153763, یەکپۆشی کارەکەم لەسەر هێڵی شوشتنە,worry,alyxandrawr,fml my work uniform is on the washing line,fml my work uniform is on the washing line,نیگەران,5
1957153898,  من تەنها درکم بەوە کرد کە ئەو هێشتا قسەم لەگەڵ ناکات ئەوە  وەک  هەندێک جار..,worry,MuGzyMcFLy,ohh shit i just realized she still not talking to me  it b like dat some times..,ohh shit i just realized she still not talking to me it b like dat some times..,نیگەران,5
1957153926,لە 42هەمین گێلی نووسراومدا.. هەموو ڕۆژێک بیرۆکەی کەمترم دەست دەکەوێت، و هەموو ڕۆژێک,sadness,DaKidMiles,"on my 42nd written fuck.. i get less ideas every day, and every day","on my 42nd written fuck.. i get less ideas every day, and every day",دڵتەنگ,2
1957154044,، ئەوە ناگونجێت خخخخ و من هیچ  نییە بۆ باسکردن... بەڵام من شتەکەم کرد...,worry,WillSpringfield,"@MelissaLynnette naw, it doesnt match up LOL and i have no shenanigans to discuss...  but i did do the thing...","naw, it doesnt match up LOL and i have no shenanigans to discuss... but i did do the thing...",نیگەران,5
1957154062,نەک ئەم بەشە، بەداخەوە.,worry,katertotter,"@mayora not this part, unfortunately.","not this part, unfortunately.",نیگەران,5
1957154220,هاوڕێ، من نەمدەزانی ئەزموونێکی کەسییە. ببورە شتێکی لەو جۆرە دابەزی,worry,daveingland,"@soverpeck dude, i didn't know it was a personal experience. sorry something like that went down","dude, i didn't know it was a personal experience. sorry something like that went down",نیگەران,5
1957154452, باشە من تەنها بە شێوەیەکی هەڕەمەکی لە خەو هەڵسام و ئێستا ناتوانم بخەوم! زۆر شت لە مێشکمدایە,worry,HeatherBAustin,@A_Lay aww well I just randomly woke up and now I can't sleep! Too many things on my mind,aww well I just randomly woke up and now I can't sleep! Too many things on my mind,نیگەران,5
1957154606,منیش منداڵەکەم... بیرت دەکەم,worry,darlingnikki01,@donperignon me too baby... Miss you,me too baby... Miss you,نیگەران,5
1957154717,بەو پێیەی دیارە لە ئەلاسکا دەژین، تەنها چەند وێستگەیەکی ڕادیۆیی لێرە دەگەین.,neutral,blak4ever,"@ddlovato Since obviously living in Alaska, only a few radio stations we get here.","Since obviously living in Alaska, only a few radio stations we get here.",ئاسایی,4
1957154821,من تازە دوو مشکی گێلم کوشت!!! ئێستا من ناتوانم بخەوم,hate,marconipoveda,i just murdered two fucking mouses!!! now i cant sleep,i just murdered two fucking mouses!!! now i cant sleep,ڕق,9
1957155160,ئای نەخێر. هێی، تاتۆکەم چی دەڵێت؟,neutral,MiCTLaN74,"Oh noes.  hey, what's my tatoo say?","Oh noes. hey, what's my tatoo say?",ئاسایی,4
1957155266,من ڤی سی ئاڕم نییە...,neutral,karinb_za,@astynes I don't have a VCR...,I don't have a VCR...,ئاسایی,4
1957155610,خۆزگە کاتم هەبوو بۆ پڕۆژەی  ـم هەمووی بەستراوەتەوە,sadness,goodwill,@hammett I wish I could have time for my xbox  project all tied,I wish I could have time for my xbox project all tied,دڵتەنگ,2
1957155968,هەموو پانکەیکەکانم هەمیشە بە تەڕ کۆتایی دێت.,worry,skyeeeee,all my pancakes always end up soggy.,all my pancakes always end up soggy.,نیگەران,5
1957156210,4 زۆر گەورە ???) بۆ نانخواردنی نیوەڕۆ، زیاتر خوارد، بەڵام زیاتر کار ناکات. کەمتر کار بکە بەڵام زیاتر بخۆ، چی بکەم / ? زۆر بێ کەڵک دەبن.,worry,Joannazhou,"4 very big ???zongzi) for lunch, ate more, but not work more.Work less but eat more, what  can I do w/h it? Too useless become.","4 very big ???zongzi) for lunch, ate more, but not work more.Work less but eat more, what can I do w/h it? Too useless become.",نیگەران,5
1957156484, ، وەک بەڕاستی ، ڕقم لەم بارانەیە، ڕێکەوتەکەم تێک بدە...,hate,dj_melza,"sososo bummed, like really bummed, i hate this rain, ruin my date...","sososo bummed, like really bummed, i hate this rain, ruin my date...",ڕق,9
1957156949,درەنگانی شەو لەسەر دەفتەرێکی دێڵ کاردەکات، کوالیتی کۆمپانیای دێڵ دابەزیوە، خزمەتگوزاری گەرەنتییش دەمژێت، خەڵکی هەژار لەبری ئەوە ماک دەکڕن,hate,DasutinD,"Working late at night on a Dell notebook, Dell's quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead","Working late at night on a Dell notebook, Dell's quality has gone down hill, warrenty service sucks too, poor people buy a Mac instead",ڕق,9
1957157433,وای. کە ئازارێکی زۆر خراپتر لەوەی کە من پێم وابوو.,surprise,air_nautique,Wow. That hurt way worse than i thought it would.,Wow. That hurt way worse than i thought it would.,سوپرایز,6
1957157469,بۆچی هیچ کام لە بیرکردنەوەکانم مانای نییە کاتێک هۆشیارم؟,worry,metalxhack,Why do none of my thoughts make sense when I'm sober?,Why do none of my thoughts make sense when I'm sober?,نیگەران,5
